MSSubClass,MSZoning,LotArea,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,YrSold,SaleType,SaleCondition,GarageYrBlt_2,MoSold_2,ln_y
75,RL,11888,IR1,Bnk,Inside,BrkSide,PosN,1Fam,2.5Unf,6,6,1916,1994,Gable,Wd Sdng,Wd Shng,No_Fence,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,844,844,Gd,1445,689,0,2134,0,0,2,0,5,1,Gd,10,0,No_FirePlace,Detchd,Unf,2,441,TA,0,60,268,0,0,0,No_Fence,0,2009,WD,Normal,1900_1950,Juillet_Septembre,12.27606501735021
70,RM,6402,Reg,Lvl,Corner,IDOTRR,Norm,1Fam,2Story,5,5,1920,1950,Gable,Wd Sdng,Wd Shng,GdWo,0.0,TA,TA,PConc,TA,TA,Mn,Unf,0,Unf,0,596,596,TA,596,596,0,1192,0,0,1,0,3,1,TA,6,0,No_FirePlace,Detchd,Unf,1,189,Fa,0,0,137,0,0,0,GdWo,0,2009,WD,Normal,1900_1950,Juillet_Septembre,11.26446410567173
90,RL,10624,IR1,Lvl,Inside,NAmes,Norm,Duplex,1Story,5,4,1964,1964,Gable,HdBoard,HdBoard,No_Fence,84.0,TA,TA,CBlock,TA,TA,No,GLQ,40,Rec,264,1424,1728,TA,1728,0,0,1728,0,1,2,0,6,2,TA,10,0,No_FirePlace,Detchd,Unf,1,352,TA,155,0,0,0,0,0,No_Fence,0,2007,WD,Normal,2000_plus,Octobre_Decembre,11.686878772093667
20,RL,8176,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1958,1992,Gable,Wd Sdng,Wd Sdng,No_Fence,0.0,TA,TA,CBlock,TA,TA,No,Rec,846,Unf,0,210,1056,Fa,1056,0,0,1056,1,0,1,0,3,1,TA,6,0,No_FirePlace,Attchd,RFn,1,308,TA,0,0,0,0,0,0,No_Fence,0,2007,WD,Normal,1950_1980,Juillet_Septembre,11.842229212112828
20,RL,10655,IR1,Lvl,Inside,NridgHt,Norm,1Fam,1Story,8,5,2003,2004,Gable,VinylSd,VinylSd,No_Fence,296.0,Gd,TA,PConc,Gd,TA,No,GLQ,1124,No_Basement,479,1603,3206,Ex,1629,0,0,1629,1,0,2,0,3,1,Gd,7,1,Gd,Attchd,RFn,3,880,TA,0,0,0,0,0,0,No_Fence,0,2009,WD,Normal,2000_plus,Octobre_Decembre,12.556729517143344
120,RM,8198,Reg,Lvl,FR3,NridgHt,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,VinylSd,VinylSd,No_Fence,146.0,Gd,TA,PConc,Gd,TA,Av,GLQ,720,Unf,0,638,1358,Ex,1358,0,0,1358,1,0,2,0,2,1,Gd,6,1,Gd,Attchd,RFn,2,484,TA,192,30,0,0,0,0,No_Fence,0,2008,WD,Normal,2000_plus,Juillet_Septembre,12.240474072247506
60,RL,9042,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,1998,1998,Gable,VinylSd,VinylSd,No_Fence,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,828,Unf,0,115,943,Gd,943,695,0,1638,1,0,2,1,3,1,TA,7,2,TA,Attchd,Fin,2,472,TA,100,38,0,0,0,0,No_Fence,0,2008,WD,Normal,1980_200,Juillet_Septembre,12.165250651009918
190,RL,164660,IR1,HLS,Corner,Timber,Norm,2fmCon,1.5Fin,5,6,1965,1965,Gable,Plywood,Plywood,No_Fence,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,1249,BLQ,147,103,1499,Ex,1619,167,0,1786,2,0,2,0,3,1,TA,7,2,Gd,Attchd,Fin,2,529,TA,670,0,0,0,0,0,No_Fence,700,2008,WD,Normal,1950_1980,Juillet_Septembre,12.341258918085241
20,RL,14157,IR1,HLS,Corner,StoneBr,Norm,1Fam,1Story,9,5,2005,2006,Hip,VinylSd,VinylSd,No_Fence,200.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1249,Unf,0,673,1922,Ex,1922,0,0,1922,1,0,2,0,3,1,Gd,8,1,Gd,Attchd,Fin,3,676,TA,178,51,0,0,0,0,No_Fence,0,2007,WD,Normal,2000_plus,Juillet_Septembre,12.841129801965447
20,RL,9135,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2002,2003,Gable,VinylSd,VinylSd,No_Fence,113.0,Gd,TA,PConc,Gd,TA,Av,GLQ,810,Unf,0,726,1536,Ex,1536,0,0,1536,1,0,2,0,3,1,Gd,7,0,No_FirePlace,Attchd,RFn,2,532,TA,192,74,0,0,0,0,No_Fence,0,2008,WD,Normal,2000_plus,Octobre_Decembre,12.273731294003989
20,RL,14145,Reg,Lvl,Corner,NWAmes,Norm,1Fam,1Story,7,7,1984,1998,Gable,Wd Sdng,Wd Sdng,No_Fence,0.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,213,Unf,0,995,1208,Ex,1621,0,0,1621,1,0,2,0,3,1,Gd,8,0,No_FirePlace,Attchd,RFn,2,440,TA,108,45,0,0,0,0,No_Fence,400,2006,WD,Normal,1980_200,Avril_Juin,12.218495165528731
20,RL,12400,IR1,Lvl,Inside,NAmes,Feedr,1Fam,1Story,6,7,1958,1998,Hip,Wd Sdng,Wd Sdng,No_Fence,176.0,TA,TA,CBlock,TA,Fa,No,Rec,585,Unf,0,630,1215,TA,1215,0,0,1215,0,0,1,0,3,1,TA,6,0,No_FirePlace,Attchd,Unf,1,297,TA,0,0,0,0,234,0,No_Fence,0,2009,WD,Normal,1950_1980,Avril_Juin,11.951180395901384
60,RL,14191,Reg,Lvl,Inside,Timber,Norm,1Fam,2Story,8,5,2002,2002,Gable,VinylSd,VinylSd,No_Fence,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,967,967,Ex,993,915,0,1908,0,0,2,1,4,1,Gd,9,0,No_FirePlace,Attchd,Fin,2,431,TA,135,0,0,0,0,0,No_Fence,0,2010,WD,Normal,2000_plus,Avril_Juin,12.220468525813907
20,RH,8400,Reg,Lvl,Inside,SawyerW,Feedr,1Fam,1Story,4,4,1950,1950,Gable,Wd Sdng,AsbShng,No_Fence,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,0,Unf,0,721,721,Gd,841,0,0,841,0,0,1,0,2,1,TA,4,0,No_FirePlace,CarPort,Unf,1,294,TA,250,0,24,0,0,0,No_Fence,0,2009,WD,Normal,1950_1980,Juillet_Septembre,11.314474526246391
90,RL,8544,Reg,Lvl,Inside,NAmes,Norm,Duplex,1Story,3,4,1949,1950,Gable,Stucco,Stucco,No_Fence,340.0,TA,TA,Slab,No_Basement,No_Basement,No_Basement,No_Basement,0,No_Basement,0,0,0,Fa,1040,0,0,1040,0,0,2,0,2,2,TA,6,0,No_FirePlace,Detchd,Unf,2,400,TA,0,0,0,0,0,0,No_Fence,0,2006,WD,Normal,1900_1950,Avril_Juin,11.379394072345706
120,RL,8849,IR1,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,MetalSd,MetalSd,No_Fence,616.0,Ex,TA,PConc,Ex,TA,No,GLQ,28,Unf,0,1656,1684,Ex,1684,0,0,1684,0,0,2,0,2,1,Ex,6,1,Ex,Attchd,RFn,2,564,TA,495,72,0,0,0,0,No_Fence,0,2008,WD,Normal,2000_plus,Juillet_Septembre,12.491251587763836
160,RM,2592,Reg,Lvl,Inside,MeadowV,Norm,TwnhsE,2Story,5,3,1976,1976,Gable,CemntBd,CmentBd,No_Fence,0.0,TA,TA,CBlock,Gd,TA,No,Rec,129,BLQ,232,175,536,TA,536,576,0,1112,0,0,1,1,3,1,TA,4,0,No_FirePlace,Attchd,Unf,1,336,TA,182,0,0,0,0,0,No_Fence,0,2010,WD,Normal,1950_1980,Avril_Juin,11.350406535472453
50,RL,6435,Reg,Lvl,Inside,BrkSide,RRAn,1Fam,1.5Fin,6,5,1939,1950,Gable,MetalSd,MetalSd,No_Fence,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,972,972,Gd,972,605,0,1577,0,0,1,0,3,1,Fa,6,1,Gd,Detchd,Unf,1,312,TA,0,0,0,0,0,0,No_Fence,0,2006,WD,Normal,1900_1950,Octobre_Decembre,11.850825253582627
20,RL,12772,IR1,Lvl,CulDSac,NAmes,Norm,1Fam,1Story,6,8,1960,1998,Hip,MetalSd,MetalSd,No_Fence,0.0,TA,Gd,CBlock,TA,TA,Mn,BLQ,498,Unf,0,460,958,TA,958,0,0,958,0,0,1,0,2,1,TA,5,0,No_FirePlace,Attchd,RFn,1,301,TA,0,0,0,0,0,0,No_Fence,15500,2007,WD,Normal,1950_1980,Avril_Juin,11.928340903931561
20,RL,17600,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,5,1960,1960,Gable,Wd Sdng,Wd Sdng,No_Fence,30.0,TA,TA,CBlock,TA,TA,No,BLQ,1270,Unf,0,208,1478,Ex,1478,0,0,1478,1,0,2,0,3,1,TA,6,2,Gd,Attchd,Unf,2,498,TA,0,40,0,0,0,0,No_Fence,0,2009,WD,Normal,1950_1980,Octobre_Decembre,11.967180737247824
160,RL,2448,Reg,Lvl,Inside,NridgHt,Norm,Twnhs,2Story,7,5,2003,2004,Gable,VinylSd,Wd Shng,No_Fence,106.0,Gd,TA,PConc,Gd,TA,No,GLQ,573,Unf,0,191,764,Ex,764,862,0,1626,1,0,2,1,2,1,Gd,6,0,No_FirePlace,BuiltIn,RFn,2,474,TA,0,27,0,0,0,0,No_Fence,0,2008,WD,Normal,2000_plus,Octobre_Decembre,11.944707881395766
60,RL,20431,IR2,Lvl,Inside,NridgHt,Norm,1Fam,2Story,9,5,2005,2006,Hip,CemntBd,CmentBd,No_Fence,870.0,Ex,TA,PConc,Ex,TA,No,GLQ,1410,Unf,0,438,1848,Ex,1848,880,0,2728,1,0,2,1,4,1,Ex,10,2,Ex,Attchd,Fin,3,706,TA,0,0,0,0,0,0,No_Fence,0,2006,New,Partial,2000_plus,Avril_Juin,12.988040814744458
120,RL,7820,IR1,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,9,5,2007,2007,Hip,MetalSd,MetalSd,No_Fence,362.0,Ex,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1869,1869,Ex,1869,0,0,1869,0,0,2,0,2,1,Ex,6,1,Gd,Attchd,RFn,2,617,TA,210,54,0,0,0,0,No_Fence,0,2007,New,Partial,2000_plus,Octobre_Decembre,12.669998467265833
120,RL,5271,IR1,Low,Inside,ClearCr,Norm,1Fam,1Story,7,5,1986,1986,Gable,Wd Sdng,Wd Sdng,No_Fence,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,1082,Unf,0,371,1453,Gd,1453,0,0,1453,1,0,1,1,2,1,Gd,6,1,TA,Attchd,RFn,2,445,TA,0,80,0,0,184,0,No_Fence,0,2006,WD,Abnorml,1980_200,Octobre_Decembre,12.154779351142624
50,RL,9084,Reg,Lvl,Inside,Edwards,Artery,1Fam,1.5Fin,5,6,1941,1950,Gable,VinylSd,VinylSd,No_Fence,0.0,TA,TA,CBlock,TA,Fa,Mn,LwQ,236,Rec,380,0,616,TA,616,495,0,1111,0,1,1,0,3,1,TA,5,0,No_FirePlace,Detchd,Unf,1,200,TA,48,0,0,0,0,0,No_Fence,0,2008,ConLw,Normal,1900_1950,Janvier_Mars,11.461632170582678
30,RM,8520,Reg,Lvl,Inside,OldTown,Norm,1Fam,1Story,6,8,1928,2003,Gable,VinylSd,VinylSd,No_Fence,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,624,624,Gd,720,0,0,720,0,0,1,0,2,1,TA,5,0,No_FirePlace,Detchd,Unf,2,484,TA,106,0,0,0,0,0,No_Fence,0,2010,WD,Normal,2000_plus,Avril_Juin,11.570250531589497
50,RL,8400,Reg,Bnk,Inside,SWISU,Norm,1Fam,1.5Fin,6,5,1940,2000,Gable,Wd Sdng,MetalSd,No_Fence,0.0,TA,TA,CBlock,TA,TA,No,LwQ,388,Unf,0,552,940,Ex,1192,403,0,1595,0,0,1,0,2,1,TA,6,2,Gd,Attchd,Unf,1,240,TA,0,0,108,0,0,0,No_Fence,0,2006,WD,Normal,1900_1950,Avril_Juin,11.84939770159144
20,RL,11249,IR2,Lvl,Inside,CollgCr,Norm,1Fam,1Story,6,5,1995,1995,Gable,VinylSd,VinylSd,No_Fence,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,334,BLQ,544,322,1200,Ex,1200,0,0,1200,1,0,2,0,3,1,Gd,6,0,No_FirePlace,Attchd,RFn,2,521,TA,0,26,0,0,0,0,No_Fence,0,2007,WD,Normal,1980_200,Juillet_Septembre,12.086725887897607
20,RL,9248,IR1,Lvl,Inside,Gilbert,Norm,1Fam,1Story,6,6,1992,1992,Gable,HdBoard,HdBoard,No_Fence,106.0,TA,TA,PConc,Gd,TA,No,GLQ,560,Unf,0,598,1158,Gd,1167,0,0,1167,1,0,2,0,3,1,Gd,6,0,No_FirePlace,Attchd,RFn,2,400,TA,120,26,0,0,0,0,No_Fence,0,2009,WD,Normal,1980_200,Juillet_Septembre,12.061046873479915
120,RM,4224,Reg,Lvl,Inside,MeadowV,Norm,TwnhsE,1Story,5,5,1976,1976,Gable,CemntBd,CmentBd,MnPrv,0.0,TA,TA,PConc,Gd,TA,No,ALQ,874,Unf,0,268,1142,TA,1142,0,0,1142,1,0,1,1,3,1,TA,6,1,Po,Attchd,Fin,2,528,TA,536,90,0,0,0,0,MnPrv,0,2007,WD,Normal,1950_1980,Juillet_Septembre,11.805595078933049
80,RL,6930,IR1,Lvl,Inside,ClearCr,Norm,1Fam,SLvl,5,4,1958,1958,Hip,Wd Sdng,ImStucc,No_Fence,120.0,TA,TA,CBlock,TA,TA,Av,BLQ,300,Rec,294,468,1062,Ex,1352,0,0,1352,0,1,1,0,3,1,Gd,6,0,No_FirePlace,BuiltIn,Unf,1,288,TA,168,0,294,0,0,0,No_Fence,0,2006,WD,Abnorml,1950_1980,Juillet_Septembre,11.77528972943772
60,RL,12011,IR1,Lvl,CulDSac,NoRidge,Norm,1Fam,2Story,8,5,1998,1998,Gable,VinylSd,VinylSd,No_Fence,530.0,Gd,TA,PConc,Gd,TA,Av,GLQ,956,Unf,0,130,1086,Ex,1086,838,0,1924,1,0,2,1,3,1,Gd,7,1,TA,Attchd,RFn,2,592,TA,208,75,0,0,374,0,No_Fence,0,2006,WD,Normal,1980_200,Avril_Juin,12.542544882151386
85,RL,7540,IR1,Lvl,CulDSac,Mitchel,Norm,1Fam,SFoyer,6,6,1978,1978,Gable,VinylSd,VinylSd,MnPrv,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,773,Unf,0,115,888,Ex,912,0,0,912,1,0,1,0,2,1,TA,5,1,TA,Attchd,RFn,2,470,TA,0,0,0,0,192,0,MnPrv,0,2007,WD,Normal,1950_1980,Avril_Juin,11.957611286231675
50,RL,9144,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,5,5,1940,1982,Gable,MetalSd,MetalSd,No_Fence,0.0,TA,TA,CBlock,TA,TA,No,Rec,399,Unf,0,484,883,Gd,988,517,0,1505,1,0,1,0,3,1,TA,8,0,No_FirePlace,Detchd,Unf,1,240,TA,0,0,0,0,0,0,No_Fence,0,2008,WD,Normal,1900_1950,Juillet_Septembre,11.884489021402711
85,RL,7301,Reg,Lvl,Corner,Edwards,Norm,1Fam,SFoyer,7,5,2003,2003,Gable,HdBoard,HdBoard,No_Fence,500.0,Gd,TA,Slab,No_Basement,No_Basement,No_Basement,No_Basement,0,No_Basement,0,0,0,Ex,495,1427,0,1922,0,0,3,0,4,1,Gd,7,1,Ex,BuiltIn,RFn,2,672,TA,0,0,177,0,0,0,No_Fence,0,2009,ConLD,Normal,2000_plus,Juillet_Septembre,12.198544379109382
160,RM,1680,Reg,Lvl,Inside,BrDale,Norm,Twnhs,2Story,6,8,1972,2007,Gable,HdBoard,HdBoard,No_Fence,510.0,TA,TA,CBlock,TA,TA,No,ALQ,162,Unf,0,321,483,Gd,483,504,0,987,0,0,1,1,2,1,Gd,5,0,No_FirePlace,Detchd,Unf,1,264,TA,250,0,0,0,0,0,No_Fence,0,2009,WD,Normal,1950_1980,Avril_Juin,11.678439903447801
60,RL,18800,IR1,Lvl,FR2,NWAmes,Norm,1Fam,2Story,6,5,1976,1976,Gable,HdBoard,HdBoard,No_Fence,120.0,TA,TA,PConc,Gd,TA,Mn,GLQ,712,Unf,0,84,796,TA,790,784,0,1574,1,0,2,1,3,1,TA,6,1,TA,Attchd,Fin,2,566,TA,306,111,0,0,0,0,No_Fence,0,2006,WD,Normal,1950_1980,Juillet_Septembre,12.154779351142624
70,RM,10690,Reg,Lvl,Inside,IDOTRR,Norm,1Fam,2Story,5,7,1920,1997,Hip,VinylSd,VinylSd,No_Fence,0.0,TA,Gd,CBlock,TA,Fa,No,Rec,456,Unf,0,216,672,Gd,672,672,0,1344,0,0,1,0,3,1,TA,6,0,No_FirePlace,Detchd,Unf,1,468,TA,0,128,218,0,0,0,No_Fence,0,2009,WD,Normal,1950_1980,Juillet_Septembre,11.898187865760873
20,RL,9500,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,5,1963,1963,Gable,Plywood,Plywood,No_Fence,247.0,TA,TA,CBlock,Gd,TA,No,BLQ,609,Unf,0,785,1394,Gd,1394,0,0,1394,1,0,1,1,3,1,TA,6,2,Gd,Attchd,RFn,2,514,TA,0,76,0,0,185,0,No_Fence,0,2009,WD,Normal,1950_1980,Juillet_Septembre,11.976659481202368
80,RL,9150,IR1,Lvl,Corner,NAmes,Norm,1Fam,SLvl,6,5,1962,1962,Gable,Plywood,Plywood,No_Fence,305.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,371,Unf,0,728,1099,Gd,1431,0,0,1431,0,1,1,0,3,1,TA,6,1,Gd,Basment,RFn,1,296,TA,64,110,0,0,0,0,No_Fence,0,2008,WD,Normal,1950_1980,Octobre_Decembre,12.013700752882718
20,RL,7800,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1954,1954,Gable,HdBoard,HdBoard,No_Fence,200.0,TA,TA,PConc,TA,TA,No,LwQ,540,Unf,0,728,1268,Gd,1268,0,0,1268,0,0,1,0,2,1,TA,7,1,Gd,Attchd,Fin,1,244,TA,0,98,0,0,0,0,No_Fence,0,2010,WD,Normal,1950_1980,Janvier_Mars,11.790557201568507
20,RL,9830,IR1,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,7,1959,2006,Gable,Wd Sdng,Wd Sdng,No_Fence,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,72,Rec,258,733,1063,Ex,1287,0,0,1287,1,0,1,0,3,1,Gd,7,1,Gd,Detchd,Fin,2,576,TA,364,17,0,0,182,0,No_Fence,0,2010,WD,Normal,1980_200,Janvier_Mars,11.99535161421452
60,RL,8121,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,2000,2000,Gable,VinylSd,VinylSd,No_Fence,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,953,953,Ex,953,711,0,1664,0,0,2,1,3,1,TA,7,1,TA,Attchd,RFn,2,460,TA,100,40,0,0,0,0,No_Fence,0,2006,WD,Normal,2000_plus,Janvier_Mars,12.05757263721173
50,RL,17120,Reg,Lvl,Inside,ClearCr,Feedr,1Fam,1.5Fin,4,4,1959,1959,Gable,WdShing,Plywood,No_Fence,0.0,TA,TA,CBlock,No_Basement,No_Basement,No_Basement,No_Basement,0,No_Basement,0,0,0,TA,1120,468,0,1588,0,0,2,0,4,1,TA,7,1,Gd,Detchd,Fin,2,680,TA,0,59,0,0,0,0,No_Fence,0,2008,WD,Normal,1980_200,Juillet_Septembre,11.808813773969108
120,RL,7175,Reg,Lvl,Inside,SawyerW,Norm,TwnhsE,1Story,6,5,1984,1984,Gable,Plywood,Plywood,MnPrv,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,623,LwQ,121,0,744,TA,752,0,0,752,1,0,1,0,2,1,TA,4,0,No_FirePlace,Attchd,Unf,1,264,TA,353,0,0,0,90,0,MnPrv,0,2010,WD,Normal,1980_200,Janvier_Mars,11.736069016284437
20,RL,10634,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1953,1953,Gable,MetalSd,MetalSd,GdWo,0.0,TA,TA,PConc,TA,TA,No,BLQ,428,LwQ,180,0,608,TA,1319,0,0,1319,1,0,1,0,3,1,TA,5,0,No_FirePlace,Attchd,Unf,1,270,TA,66,0,0,0,0,0,GdWo,0,2009,WD,Normal,1950_1980,Octobre_Decembre,11.719939634354555
60,RL,8200,Reg,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,2003,2004,Gable,VinylSd,VinylSd,No_Fence,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,847,847,Ex,847,1081,0,1928,0,0,2,1,4,1,Gd,8,1,Gd,BuiltIn,Fin,2,434,TA,100,48,0,0,0,0,No_Fence,0,2007,WD,Normal,2000_plus,Juillet_Septembre,12.299107511497363
30,RL,10020,IR1,Low,Inside,Edwards,Norm,1Fam,1Story,1,1,1922,1950,Gable,Wd Sdng,Wd Sdng,No_Fence,0.0,Fa,Fa,BrkTil,Fa,Po,Gd,BLQ,350,Unf,0,333,683,Gd,904,0,0,904,1,0,0,1,1,1,Fa,4,0,No_FirePlace,No_Garage,No_Garage,0,0,No_Garage,0,0,0,0,0,0,No_Fence,0,2009,WD,Normal,None,Janvier_Mars,11.018629143155449
85,RL,8846,IR1,Lvl,CulDSac,CollgCr,Norm,1Fam,SFoyer,5,5,1996,1996,Gable,VinylSd,VinylSd,No_Fence,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,298,Unf,0,572,870,Ex,914,0,0,914,0,0,1,0,2,1,TA,5,0,No_FirePlace,Detchd,Unf,2,576,TA,0,0,0,0,0,0,No_Fence,0,2006,WD,Normal,1980_200,Juillet_Septembre,11.904967552746252
60,FV,11143,IR1,Lvl,Corner,Somerst,Norm,1Fam,2Story,8,5,2004,2005,Gable,CemntBd,CmentBd,No_Fence,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1580,1580,Ex,1580,886,0,2466,0,0,3,0,4,1,Gd,8,1,Gd,Attchd,RFn,2,610,TA,159,214,0,0,0,0,No_Fence,0,2007,WD,Normal,2000_plus,Octobre_Decembre,12.736700896592344
20,RL,11394,Reg,Lvl,Corner,StoneBr,Norm,1Fam,1Story,9,2,2010,2010,Hip,VinylSd,VinylSd,No_Fence,350.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1445,Unf,0,411,1856,Ex,1856,0,0,1856,1,0,1,1,1,1,Ex,8,1,Ex,Attchd,Fin,3,834,TA,113,0,0,0,0,0,No_Fence,0,2010,New,Partial,2000_plus,Avril_Juin,12.885202034321916
60,RL,8123,IR1,Lvl,Inside,Gilbert,RRAn,1Fam,2Story,6,5,2000,2000,Gable,VinylSd,VinylSd,No_Fence,16.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,982,982,Ex,1007,793,0,1800,0,0,2,1,3,1,TA,7,1,TA,Attchd,Fin,2,463,TA,100,63,0,0,0,0,No_Fence,0,2009,WD,Normal,2000_plus,Avril_Juin,12.095141084822892
50,RL,5000,Reg,Lvl,Inside,SWISU,Norm,1Fam,1.5Fin,5,6,1924,1950,Gable,BrkFace,Wd Sdng,No_Fence,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,218,Unf,0,808,1026,TA,1026,665,0,1691,0,0,2,0,3,1,Gd,6,1,Gd,Detchd,Unf,1,308,TA,0,0,242,0,0,0,No_Fence,0,2010,WD,Normal,1900_1950,Avril_Juin,11.751942365440728
20,FV,7200,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,No_Fence,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,1293,1293,Ex,1301,0,0,1301,1,0,2,0,2,1,Gd,5,1,Gd,Attchd,RFn,2,572,TA,216,121,0,0,0,0,No_Fence,0,2006,New,Partial,2000_plus,Juillet_Septembre,12.142866569626381
60,RL,9245,IR1,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,VinylSd,No_Fence,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,939,939,Ex,939,858,0,1797,0,0,2,1,3,1,Gd,8,0,No_FirePlace,Attchd,RFn,2,639,TA,144,53,0,0,0,0,No_Fence,0,2007,WD,Normal,2000_plus,Avril_Juin,12.271392111650817
45,RH,9000,Reg,Lvl,Corner,SawyerW,Norm,1Fam,1.5Unf,6,3,1928,1950,Gable,Wd Sdng,Wd Sdng,No_Fence,0.0,TA,TA,BrkTil,Fa,Fa,No,Unf,0,Unf,0,784,784,TA,784,0,0,784,0,0,1,0,2,1,TA,5,0,No_FirePlace,Detchd,Unf,2,360,Fa,0,0,91,0,0,0,No_Fence,0,2009,WD,Normal,1950_1980,Octobre_Decembre,11.238488619268468
60,RL,53107,IR2,Low,Corner,ClearCr,Feedr,1Fam,2Story,6,5,1992,1992,Gable,HdBoard,HdBoard,No_Fence,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,985,Unf,0,595,1580,Ex,1079,874,0,1953,1,0,2,1,3,1,Gd,9,2,Fa,Attchd,Fin,2,501,TA,216,231,0,0,0,0,No_Fence,0,2007,WD,Normal,1980_200,Avril_Juin,12.388394202324129
120,RL,3182,Reg,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,8,5,2004,2005,Gable,VinylSd,VinylSd,No_Fence,16.0,Gd,TA,PConc,Gd,TA,No,GLQ,24,Unf,0,1232,1256,Ex,1269,0,0,1269,0,0,2,0,2,1,Gd,6,1,TA,Attchd,Fin,2,430,TA,146,20,0,0,144,0,No_Fence,0,2010,WD,Normal,2000_plus,Avril_Juin,12.165250651009918
50,RL,8410,Reg,Lvl,FR2,Edwards,Feedr,1Fam,1.5Fin,5,3,1910,1996,Gambrel,Wd Sdng,VinylSd,No_Fence,0.0,TA,Fa,PConc,TA,TA,No,Unf,0,Unf,0,658,658,TA,658,526,0,1184,0,0,1,0,5,1,TA,8,0,No_FirePlace,No_Garage,No_Garage,0,0,No_Garage,0,151,0,0,0,0,No_Fence,0,2006,WD,AdjLand,None,Avril_Juin,11.302204433654575
80,RL,7200,Reg,Lvl,Inside,Edwards,Norm,1Fam,SLvl,6,6,1976,1976,Hip,MetalSd,MetalSd,GdWo,255.0,TA,TA,CBlock,TA,TA,Av,ALQ,631,Unf,0,410,1041,Ex,1125,0,0,1125,1,0,1,0,3,1,TA,6,1,Fa,Detchd,Unf,1,352,TA,296,0,0,0,0,0,GdWo,0,2009,WD,Abnorml,1950_1980,Octobre_Decembre,11.736069016284437
